01013500	1980	10	22	10.96	A			
01013500	1980	10	23	10.92	A			
01013500	1980	10	24	10.91	A			
01013500	1980	10	25	10.86	A			
01013500	1980	10	26	10.81	A			
01013500	1980	10	27	10.72	A			
01013500	1980	10	28	10.69	A			
01013500	1980	10	29	10.69	A			
01013500	1980	10	30	10.69	A			
01013500	1980	10	31	10.69	A			
01013500	1980	11	01	10.68	A			
01013500	1980	11	02	10.68	A			
01013500	1980	11	03	10.65	A			
01013500	1980	11	04	10.65	A			
01013500	1980	11	05	10.43	A			
01013500	1980	11	06	10.45	A			
01013500	1980	11	07	10.49	A			
01013500	1980	11	08	10.45	A			
01013500	1980	11	09	10.44	A			
01013500	1980	11	10	10.36	A			
01013500	1980	11	11	10.33	A			
01013500	1980	11	12	10.4	A			
01013500	1980	11	13	10.47	A			
01013500	1980	11	14	10.42	A			
01013500	1980	11	15	10.36	A			
01013500	1980	11	16	10.4	A			
01013500	1980	11	17	10.42	A			
01013500	1980	11	18	10.45	A			
01013500	1980	11	19	10.51	A			
01013500	1980	11	20	10.5	A			
01013500	1980	11	21	10.51	A			
01013500	1980	11	22	10.57	A			
01013500	1980	11	23	10.6	A			
01013500	1980	11	24	10.63	A			
01013500	1980	11	25	10.66	A			
01013500	1980	11	26	10.69	A			
01013500	1980	11	27	10.78	A			
01013500	1980	11	28	10.79	A			
01013500	1980	11	29	10.83	A			
01013500	1980	11	30	10.89	A			
01013500	1980	12	01	10.92	A			
01013500	1980	12	02	11.01	A			
01013500	1980	12	03	11.06	A			
01013500	1980	12	04	11.04	A			
01013500	1980	12	05	10.97	A			
01013500	1980	12	06	10.97	A			
01013500	1980	12	07	10.96	A			
01013500	1980	12	08	10.95	A			
01013500	1980	12	09	10.79	A			
01013500	1980	12	10	10.79	A			
01013500	1980	12	11	10.85	A			
01013500	1980	12	12	10.88	A			
01013500	1980	12	13	10.79	A			
01013500	1980	12	14	10.74	A			
01013500	1980	12	15	10.73	A			
01013500	1980	12	16	10.62	A			
01013500	1980	12	17	10.45	A			
01013500	1980	12	18	10.41	A			
01013500	1980	12	19	10.35	A			
01013500	1980	12	20	10.26	A			
01013500	1980	12	21	10.24	A			
01013500	1980	12	22	10.24	A			
01013500	1980	12	23	10.19	A			
01013500	1980	12	24	10.1	A			
01013500	1980	12	25	10.06	A			
01013500	1980	12	26	10.04	A			
01013500	1980	12	27	10.03	A			
01013500	1980	12	28	9.93	A			
01013500	1980	12	29	9.76	A			
01013500	1980	12	30	9.68	A			
01013500	1980	12	31	9.71	A			
01013500	1981	01	01	9.76	A			
01013500	1981	01	02	9.82	A			
01013500	1981	01	03	9.78	A			
01013500	1981	01	04	9.75	A			
01013500	1981	01	05	9.75	A			
01013500	1981	01	06	9.75	A			
